# accel_bits: 16
# accel_range_g: 16
# accel_source: IIS3DWBG1
# axis_orientation: x=primary_balance_axis,y=secondary,z=fore_aft
# optical_reference: 0_deg_top_dead_center_viewed_from_spinner_side
# rotation_direction: CW_viewed_from_spinner_side
# rpm_mean: 2300.000
# sample_name: rough_harmonics
# target_revolutions: 120
# tick_rate_hz: 1000000
# vibsense_csv_version: 2
tick,rev_offset,phase_deg,ax,ay,az,source,range_g,bits
2458769,94,91.015862302,571,271,197,2,16,16
2458919,94,93.085836427,515,246,176,2,16,16
2459069,94,95.155810552,488,258,177,2,16,16
2459219,94,97.225784678,466,239,181,2,16,16
2459369,94,99.295758803,436,239,159,2,16,16
2459519,94,101.365732928,425,218,138,2,16,16
2459669,94,103.435707054,354,148,145,2,16,16
2459819,94,105.505681179,307,193,129,2,16,16
2459969,94,107.575655304,294,149,95,2,16,16
2460119,94,109.645629430,287,137,140,2,16,16
2460269,94,111.715603555,240,121,81,2,16,16
2460419,94,113.785577680,219,116,81,2,16,16
2460569,94,115.855551806,177,94,89,2,16,16
2460719,94,117.925525931,169,70,63,2,16,16
2460869,94,119.995500056,168,69,63,2,16,16
2461019,94,122.065474182,128,55,44,2,16,16
2461169,94,124.135448307,141,71,44,2,16,16
2461319,94,126.205422432,159,24,19,2,16,16
2461469,94,128.275396558,132,38,53,2,16,16
2461619,94,130.345370683,118,4,48,2,16,16
2461769,94,132.415344808,120,84,51,2,16,16
2461919,94,134.485318934,146,56,40,2,16,16
2462069,94,136.555293059,116,69,39,2,16,16
2462219,94,138.625267184,95,78,74,2,16,16
2462369,94,140.695241309,98,51,44,2,16,16
2462519,94,142.765215435,148,75,38,2,16,16
2462669,94,144.835189560,146,76,56,2,16,16
2462819,94,146.905163685,142,55,95,2,16,16
2462969,94,148.975137811,147,69,65,2,16,16
2463119,94,151.045111936,135,111,49,2,16,16
2463269,94,153.115086061,137,88,59,2,16,16
2463419,94,155.185060187,112,85,91,2,16,16
2463569,94,157.255034312,98,85,78,2,16,16
2463719,94,159.325008437,136,83,51,2,16,16
2463869,94,161.394982563,78,62,85,2,16,16
2464019,94,163.464956688,124,71,42,2,16,16
2464169,94,165.534930813,100,57,78,2,16,16
2464319,94,167.604904939,86,42,78,2,16,16
2464469,94,169.674879064,79,61,44,2,16,16
2464619,94,171.744853189,23,38,57,2,16,16
2464769,94,173.814827315,20,48,75,2,16,16
2464919,94,175.884801440,12,12,58,2,16,16
2465069,94,177.954775565,31,22,29,2,16,16
2465219,94,180.024749691,-14,31,37,2,16,16
2465369,94,182.094723816,-13,-4,81,2,16,16
2465519,94,184.164697941,-30,20,20,2,16,16
2465669,94,186.234672067,-39,-14,55,2,16,16
2465819,94,188.304646192,-68,33,50,2,16,16
2465969,94,190.374620317,-42,43,50,2,16,16
2466119,94,192.444594443,-46,-1,52,2,16,16
2466269,94,194.514568568,-53,43,54,2,16,16
2466419,94,196.584542693,-52,15,33,2,16,16
2466569,94,198.654516819,-36,28,68,2,16,16
2466719,94,200.724490944,-46,54,30,2,16,16
2466869,94,202.794465069,-23,45,68,2,16,16
2467019,94,204.864439195,-33,70,98,2,16,16
2467169,94,206.934413320,-12,43,64,2,16,16
2467319,94,209.004387445,-26,69,84,2,16,16
2467469,94,211.074361570,1,43,97,2,16,16
2467619,94,213.144335696,27,120,119,2,16,16
2467769,94,215.214309821,32,80,116,2,16,16
2467919,94,217.284283946,44,118,120,2,16,16
2468069,94,219.354258072,62,105,127,2,16,16
2468219,94,221.424232197,69,147,131,2,16,16
2468369,94,223.494206322,101,138,141,2,16,16
2468519,94,225.564180448,128,141,149,2,16,16
2468669,94,227.634154573,146,161,141,2,16,16
2468819,94,229.704128698,130,195,164,2,16,16
2468969,94,231.774102824,130,171,205,2,16,16
2469119,94,233.844076949,142,191,167,2,16,16
2469269,94,235.914051074,158,164,135,2,16,16
2469419,94,237.984025200,170,205,187,2,16,16
2469569,94,240.053999325,167,173,172,2,16,16
2469719,94,242.123973450,184,188,219,2,16,16
2469869,94,244.193947576,166,162,187,2,16,16
2470019,94,246.263921701,178,196,198,2,16,16
2470169,94,248.333895826,172,203,170,2,16,16
2470319,94,250.403869952,154,188,166,2,16,16
2470469,94,252.473844077,152,196,167,2,16,16
2470619,94,254.543818202,195,203,204,2,16,16
2470769,94,256.613792328,193,199,188,2,16,16
2470919,94,258.683766453,194,170,213,2,16,16
2471069,94,260.753740578,206,167,194,2,16,16
2471219,94,262.823714704,192,174,210,2,16,16
2471369,94,264.893688829,201,223,204,2,16,16
2471519,94,266.963662954,167,203,213,2,16,16
2471669,94,269.033637080,187,204,220,2,16,16
2471819,94,271.103611205,184,211,235,2,16,16
2471969,94,273.173585330,216,197,222,2,16,16
2472119,94,275.243559456,184,220,261,2,16,16
2472269,94,277.313533581,226,215,250,2,16,16
2472419,94,279.383507706,257,237,267,2,16,16
2472569,94,281.453481831,241,245,254,2,16,16
2472719,94,283.523455957,321,246,262,2,16,16
2472869,94,285.593430082,303,276,267,2,16,16
2473019,94,287.663404207,353,298,267,2,16,16
2473169,94,289.733378333,350,318,283,2,16,16
2473319,94,291.803352458,395,316,309,2,16,16
2473469,94,293.873326583,441,344,305,2,16,16
2473619,94,295.943300709,466,366,329,2,16,16
2473769,94,298.013274834,445,364,307,2,16,16
2473919,94,300.083248959,497,375,342,2,16,16
2474069,94,302.153223085,518,404,381,2,16,16
2474219,94,304.223197210,532,354,357,2,16,16
2474369,94,306.293171335,556,426,339,2,16,16
2474519,94,308.363145461,587,368,353,2,16,16
2474669,94,310.433119586,567,381,354,2,16,16
2474819,94,312.503093711,590,382,353,2,16,16
2474969,94,314.573067837,540,377,331,2,16,16
2475119,94,316.643041962,570,383,355,2,16,16
2475269,94,318.713016087,526,368,330,2,16,16
2475419,94,320.782990213,493,377,326,2,16,16
2475569,94,322.852964338,480,318,311,2,16,16
2475719,94,324.922938463,434,299,295,2,16,16
2475869,94,326.992912589,397,252,300,2,16,16
2476019,94,329.062886714,353,263,298,2,16,16
2476169,94,331.132860839,282,224,283,2,16,16
2476319,94,333.202834965,213,199,287,2,16,16
2476469,94,335.272809090,174,158,239,2,16,16
2476619,94,337.342783215,127,119,200,2,16,16
2476769,94,339.412757341,33,96,166,2,16,16
2476919,94,341.482731466,-65,23,157,2,16,16
2477069,94,343.552705591,-166,6,150,2,16,16
2477219,94,345.622679717,-196,-48,111,2,16,16
2477369,94,347.692653842,-242,-94,101,2,16,16
2477519,94,349.762627967,-365,-130,79,2,16,16
2477669,94,351.832602092,-435,-178,7,2,16,16
2477819,94,353.902576218,-540,-240,5,2,16,16
2477969,94,355.972550343,-580,-260,-1,2,16,16
2478119,94,358.042524468,-639,-300,-22,2,16,16
2478269,95,0.112498594,-692,-324,-30,2,16,16
2478419,95,2.182472719,-712,-364,-54,2,16,16
2478569,95,4.252446844,-789,-389,-92,2,16,16
2478719,95,6.322420970,-836,-435,-65,2,16,16
2478869,95,8.392395095,-823,-413,-95,2,16,16
2479019,95,10.462369220,-855,-440,-111,2,16,16
2479169,95,12.532343346,-867,-425,-113,2,16,16
2479319,95,14.602317471,-854,-438,-121,2,16,16
2479469,95,16.672291596,-843,-441,-77,2,16,16
2479619,95,18.742265722,-815,-417,-124,2,16,16
2479769,95,20.812239847,-767,-409,-87,2,16,16
2479919,95,22.882213972,-733,-392,-90,2,16,16
2480069,95,24.952188098,-711,-347,-101,2,16,16
2480219,95,27.022162223,-627,-310,-76,2,16,16
2480369,95,29.092136348,-554,-275,-35,2,16,16
2480519,95,31.162110474,-511,-245,-24,2,16,16
2480669,95,33.232084599,-380,-186,-5,2,16,16
2480819,95,35.302058724,-307,-167,20,2,16,16
2480969,95,37.372032850,-253,-129,64,2,16,16
2481119,95,39.442006975,-196,-74,70,2,16,16
2481269,95,41.511981100,-106,-23,96,2,16,16
2481419,95,43.581955226,11,4,110,2,16,16
2481569,95,45.651929351,108,108,147,2,16,16
2481719,95,47.721903476,200,111,161,2,16,16
2481869,95,49.791877602,258,147,160,2,16,16
2482019,95,51.861851727,357,199,227,2,16,16
2482169,95,53.931825852,428,214,222,2,16,16
2482319,95,56.001799978,509,293,195,2,16,16
2482469,95,58.071774103,565,306,250,2,16,16
2482619,95,60.141748228,595,333,276,2,16,16
2482769,95,62.211722353,687,386,297,2,16,16
2482919,95,64.281696479,718,368,320,2,16,16
2483069,95,66.351670604,767,411,313,2,16,16
2483219,95,68.421644729,765,409,320,2,16,16
2483369,95,70.491618855,814,456,304,2,16,16
2483519,95,72.561592980,800,454,294,2,16,16
2483669,95,74.631567105,818,443,322,2,16,16
2483819,95,76.701541231,808,470,316,2,16,16
2483969,95,78.771515356,807,441,298,2,16,16
2484119,95,80.841489481,806,448,325,2,16,16
2484269,95,82.911463607,761,411,300,2,16,16
2484419,95,84.981437732,739,373,300,2,16,16
2484569,95,87.051411857,757,421,287,2,16,16
2484719,95,89.121385983,685,355,306,2,16,16
2484869,95,91.191360108,678,354,249,2,16,16
2485019,95,93.261334233,600,350,247,2,16,16
2485169,95,95.331308359,603,303,241,2,16,16
2485319,95,97.401282484,572,315,242,2,16,16
2485469,95,99.471256609,510,286,194,2,16,16
2485619,95,101.541230735,473,254,209,2,16,16
2485769,95,103.611204860,434,244,189,2,16,16
2485919,95,105.681178985,424,231,182,2,16,16
2486069,95,107.751153111,405,193,144,2,16,16
2486219,95,109.821127236,357,202,168,2,16,16
2486369,95,111.891101361,318,191,166,2,16,16
2486519,95,113.961075487,258,121,173,2,16,16
2486669,95,116.031049612,293,160,133,2,16,16
2486819,95,118.101023737,275,156,140,2,16,16
2486969,95,120.170997863,264,117,137,2,16,16
2487119,95,122.240971988,223,161,127,2,16,16
2487269,95,124.310946113,192,111,118,2,16,16
2487419,95,126.380920238,211,115,70,2,16,16
2487569,95,128.450894364,205,89,98,2,16,16
2487719,95,130.520868489,185,97,79,2,16,16
2487869,95,132.590842614,172,139,114,2,16,16
2488019,95,134.660816740,197,118,113,2,16,16
2488169,95,136.730790865,196,72,92,2,16,16
2488319,95,138.800764990,168,114,124,2,16,16
2488469,95,140.870739116,189,93,138,2,16,16
2488619,95,142.940713241,177,123,67,2,16,16
2488769,95,145.010687366,166,140,90,2,16,16
2488919,95,147.080661492,175,116,68,2,16,16
2489069,95,149.150635617,177,137,94,2,16,16
2489219,95,151.220609742,200,111,64,2,16,16
2489369,95,153.290583868,140,150,137,2,16,16
2489519,95,155.360557993,169,103,70,2,16,16
2489669,95,157.430532118,154,92,118,2,16,16
2489819,95,159.500506244,157,98,119,2,16,16
2489969,95,161.570480369,116,103,146,2,16,16
2490119,95,163.640454494,94,107,65,2,16,16
2490269,95,165.710428620,146,92,104,2,16,16
2490419,95,167.780402745,74,60,91,2,16,16
2490569,95,169.850376870,64,63,102,2,16,16
2490719,95,171.920350996,35,98,35,2,16,16
2490869,95,173.990325121,67,53,75,2,16,16
2491019,95,176.060299246,37,73,77,2,16,16
2491169,95,178.130273372,-13,28,43,2,16,16
2491319,95,180.200247497,7,42,91,2,16,16
2491469,95,182.270221622,40,40,76,2,16,16
2491619,95,184.340195748,-32,74,63,2,16,16
2491769,95,186.410169873,-25,29,87,2,16,16
2491919,95,188.480143998,-40,31,75,2,16,16
2492069,95,190.550118124,-44,21,111,2,16,16
2492219,95,192.620092249,-88,19,76,2,16,16
2492369,95,194.690066374,-71,42,102,2,16,16
2492519,95,196.760040499,-90,43,80,2,16,16
2492669,95,198.830014625,-53,53,106,2,16,16
2492819,95,200.899988750,-19,17,96,2,16,16
2492969,95,202.969962875,-68,46,125,2,16,16
2493119,95,205.039937001,-30,92,95,2,16,16
2493269,95,207.109911126,-13,51,70,2,16,16
2493419,95,209.179885251,-10,48,103,2,16,16
2493569,95,211.249859377,-12,69,132,2,16,16
2493719,95,213.319833502,0,100,138,2,16,16
2493869,95,215.389807627,4,76,144,2,16,16
2494019,95,217.459781753,76,92,129,2,16,16
2494169,95,219.529755878,45,99,142,2,16,16
2494319,95,221.599730003,59,104,152,2,16,16
2494469,95,223.669704129,68,118,168,2,16,16
2494619,95,225.739678254,96,141,165,2,16,16
2494769,95,227.809652379,97,158,165,2,16,16
2494919,95,229.879626505,106,167,169,2,16,16
2495069,95,231.949600630,150,159,134,2,16,16
2495219,95,234.019574755,110,178,154,2,16,16
2495369,95,236.089548881,134,173,162,2,16,16
2495519,95,238.159523006,140,184,231,2,16,16
2495669,95,240.229497131,105,181,190,2,16,16
2495819,95,242.299471257,113,166,191,2,16,16
2495969,95,244.369445382,147,178,193,2,16,16
2496119,95,246.439419507,100,212,198,2,16,16
2496269,95,248.509393633,149,178,210,2,16,16
2496419,95,250.579367758,113,148,226,2,16,16
2496569,95,252.649341883,108,163,221,2,16,16
2496719,95,254.719316009,102,162,185,2,16,16
2496869,95,256.789290134,120,162,185,2,16,16
2497019,95,258.859264259,83,171,215,2,16,16
2497169,95,260.929238385,99,147,242,2,16,16
2497319,95,262.999212510,106,151,215,2,16,16
2497469,95,265.069186635,130,166,197,2,16,16
2497619,95,267.139160760,125,175,220,2,16,16
2497769,95,269.209134886,137,172,215,2,16,16
2497919,95,271.279109011,121,176,233,2,16,16
2498069,95,273.349083136,136,208,237,2,16,16
2498219,95,275.419057262,146,159,226,2,16,16
2498369,95,277.489031387,182,221,218,2,16,16
2498519,95,279.559005512,190,194,270,2,16,16
2498669,95,281.628979638,215,216,244,2,16,16
2498819,95,283.698953763,232,211,269,2,16,16
2498969,95,285.768927888,244,222,245,2,16,16
2499119,95,287.838902014,272,268,287,2,16,16
2499269,95,289.908876139,322,244,284,2,16,16
2499419,95,291.978850264,326,281,300,2,16,16
2499569,95,294.048824390,373,298,322,2,16,16
2499719,95,296.118798515,354,304,341,2,16,16
2499869,95,298.188772640,389,306,329,2,16,16
2500019,95,300.258746766,409,361,342,2,16,16
2500169,95,302.328720891,397,317,351,2,16,16
2500319,95,304.398695016,462,355,341,2,16,16
2500469,95,306.468669142,445,382,334,2,16,16
2500619,95,308.538643267,476,359,311,2,16,16
2500769,95,310.608617392,485,366,353,2,16,16
2500919,95,312.678591518,480,358,338,2,16,16
2501069,95,314.748565643,471,359,352,2,16,16
2501219,95,316.818539768,452,341,325,2,16,16
2501369,95,318.888513894,448,351,302,2,16,16
2501519,95,320.958488019,400,333,277,2,16,16
2501669,95,323.028462144,397,293,322,2,16,16
2501819,95,325.098436270,341,252,262,2,16,16
2501969,95,327.168410395,279,240,285,2,16,16
2502119,95,329.238384520,221,209,288,2,16,16
2502269,95,331.308358646,215,208,249,2,16,16
2502419,95,333.378332771,130,143,249,2,16,16
2502569,95,335.448306896,39,118,216,2,16,16
2502719,95,337.518281021,-10,42,180,2,16,16
2502869,95,339.588255147,-75,-9,159,2,16,16
2503019,95,341.658229272,-134,-25,145,2,16,16
2503169,95,343.728203397,-274,-41,101,2,16,16
2503319,95,345.798177523,-367,-121,112,2,16,16
2503469,95,347.868151648,-377,-169,65,2,16,16
2503619,95,349.938125773,-477,-214,-3,2,16,16
2503769,95,352.008099899,-574,-242,8,2,16,16
2503919,95,354.078074024,-624,-303,-10,2,16,16
2504069,95,356.148048149,-713,-334,-20,2,16,16
2504219,95,358.218022275,-748,-325,-47,2,16,16
2504369,96,0.287996400,-800,-359,-91,2,16,16
2504519,96,2.357970525,-840,-436,-116,2,16,16
2504669,96,4.427944651,-864,-444,-108,2,16,16
2504819,96,6.497918776,-946,-416,-115,2,16,16
2504969,96,8.567892901,-977,-441,-119,2,16,16
2505119,96,10.637867027,-952,-486,-139,2,16,16
2505269,96,12.707841152,-961,-515,-136,2,16,16
2505419,96,14.777815277,-925,-481,-153,2,16,16
2505569,96,16.847789403,-937,-462,-91,2,16,16
2505719,96,18.917763528,-878,-469,-136,2,16,16
2505869,96,20.987737653,-876,-462,-130,2,16,16
2506019,96,23.057711779,-830,-422,-103,2,16,16
2506169,96,25.127685904,-769,-387,-110,2,16,16
2506319,96,27.197660029,-705,-380,-65,2,16,16
2506469,96,29.267634155,-622,-366,-77,2,16,16
2506619,96,31.337608280,-580,-278,-35,2,16,16
2506769,96,33.407582405,-504,-274,-20,2,16,16
2506919,96,35.477556531,-428,-207,9,2,16,16
2507069,96,37.547530656,-311,-136,34,2,16,16
2507219,96,39.617504781,-273,-133,27,2,16,16
2507369,96,41.687478907,-140,-68,54,2,16,16
2507519,96,43.757453032,-88,-13,106,2,16,16
2507669,96,45.827427157,9,53,104,2,16,16
2507819,96,47.897401282,124,83,135,2,16,16
2507969,96,49.967375408,187,140,126,2,16,16
2508119,96,52.037349533,249,171,197,2,16,16
2508269,96,54.107323658,344,184,179,2,16,16
2508419,96,56.177297784,410,266,216,2,16,16
2508569,96,58.247271909,483,253,247,2,16,16
2508719,96,60.317246034,545,292,246,2,16,16
2508869,96,62.387220160,610,314,268,2,16,16
2509019,96,64.457194285,644,368,251,2,16,16
2509169,96,66.527168410,655,350,288,2,16,16
2509319,96,68.597142536,674,421,283,2,16,16
2509469,96,70.667116661,716,378,302,2,16,16
2509619,96,72.737090786,766,407,309,2,16,16
2509769,96,74.807064912,754,386,332,2,16,16
2509919,96,76.877039037,781,415,289,2,16,16
2510069,96,78.947013162,726,429,336,2,16,16
2510219,96,81.016987288,725,374,300,2,16,16
2510369,96,83.086961413,686,380,282,2,16,16
2510519,96,85.156935538,699,389,253,2,16,16
2510669,96,87.226909664,678,375,275,2,16,16
2510819,96,89.296883789,658,335,285,2,16,16
2510969,96,91.366857914,579,368,268,2,16,16
2511119,96,93.436832040,543,358,221,2,16,16
2511269,96,95.506806165,543,306,233,2,16,16
2511419,96,97.576780290,491,241,173,2,16,16
2511569,96,99.646754416,427,229,221,2,16,16
2511719,96,101.716728541,417,200,168,2,16,16
2511869,96,103.786702666,389,208,155,2,16,16
2512019,96,105.856676792,326,176,184,2,16,16
2512169,96,107.926650917,313,149,175,2,16,16
2512319,96,109.996625042,298,182,116,2,16,16
2512469,96,112.066599168,261,143,111,2,16,16
2512619,96,114.136573293,250,130,137,2,16,16
2512769,96,116.206547418,229,104,117,2,16,16
2512919,96,118.276521543,193,117,132,2,16,16
2513069,96,120.346495669,199,71,79,2,16,16
2513219,96,122.416469794,161,104,69,2,16,16
2513369,96,124.486443919,153,104,75,2,16,16
2513519,96,126.556418045,189,93,87,2,16,16
2513669,96,128.626392170,148,71,79,2,16,16
2513819,96,130.696366295,183,80,64,2,16,16
2513969,96,132.766340421,162,119,74,2,16,16
2514119,96,134.836314546,185,89,114,2,16,16
2514269,96,136.906288671,162,62,103,2,16,16
2514419,96,138.976262797,175,72,105,2,16,16
2514569,96,141.046236922,154,73,112,2,16,16
2514719,96,143.116211047,193,117,82,2,16,16
2514869,96,145.186185173,196,110,93,2,16,16
2515019,96,147.256159298,154,92,120,2,16,16
2515169,96,149.326133423,177,122,104,2,16,16
2515319,96,151.396107549,160,121,101,2,16,16
2515469,96,153.466081674,176,111,42,2,16,16
2515619,96,155.536055799,127,119,77,2,16,16
2515769,96,157.606029925,149,116,89,2,16,16
2515919,96,159.676004050,156,95,93,2,16,16
2516069,96,161.745978175,140,69,79,2,16,16
2516219,96,163.815952301,109,66,91,2,16,16
2516369,96,165.885926426,67,115,93,2,16,16
2516519,96,167.955900551,91,89,58,2,16,16
2516669,96,170.025874677,77,91,99,2,16,16
2516819,96,172.095848802,59,92,96,2,16,16
2516969,96,174.165822927,49,59,113,2,16,16
2517119,96,176.235797053,70,56,44,2,16,16
2517269,96,178.305771178,41,49,108,2,16,16
2517419,96,180.375745303,3,39,98,2,16,16
2517569,96,182.445719429,32,49,76,2,16,16
2517719,96,184.515693554,-25,47,58,2,16,16
2517869,96,186.585667679,-18,30,61,2,16,16
2518019,96,188.655641804,4,38,93,2,16,16
2518169,96,190.725615930,-4,42,90,2,16,16
2518319,96,192.795590055,-34,52,79,2,16,16
2518469,96,194.865564180,3,33,110,2,16,16
2518619,96,196.935538306,-15,72,65,2,16,16
2518769,96,199.005512431,-40,30,95,2,16,16
2518919,96,201.075486556,16,44,88,2,16,16
2519069,96,203.145460682,-24,65,98,2,16,16
2519219,96,205.215434807,13,68,74,2,16,16
2519369,96,207.285408932,-13,66,103,2,16,16
2519519,96,209.355383058,-24,99,94,2,16,16
2519669,96,211.425357183,39,84,130,2,16,16
2519819,96,213.495331308,22,94,127,2,16,16
2519969,96,215.565305434,99,123,112,2,16,16
2520118,96,217.635279559,70,146,131,2,16,16
2520268,96,219.705253684,111,143,176,2,16,16
2520418,96,221.775227810,116,143,156,2,16,16
2520568,96,223.845201935,147,189,186,2,16,16
2520718,96,225.915176060,131,178,167,2,16,16
2520868,96,227.985150186,182,153,171,2,16,16
2521018,96,230.055124311,147,166,167,2,16,16
2521168,96,232.125098436,154,187,178,2,16,16
2521318,96,234.195072562,158,181,205,2,16,16
2521468,96,236.265046687,165,188,135,2,16,16
2521618,96,238.335020812,202,178,227,2,16,16
2521768,96,240.404994938,155,202,168,2,16,16
2521918,96,242.474969063,136,199,171,2,16,16
2522068,96,244.544943188,155,210,185,2,16,16
2522218,96,246.614917314,170,187,202,2,16,16
2522368,96,248.684891439,147,182,232,2,16,16
2522518,96,250.754865564,171,211,188,2,16,16
2522668,96,252.824839690,160,165,229,2,16,16
2522818,96,254.894813815,189,169,206,2,16,16
2522968,96,256.964787940,185,152,241,2,16,16
2523118,96,259.034762065,174,190,203,2,16,16
2523268,96,261.104736191,197,200,211,2,16,16
2523418,96,263.174710316,183,208,224,2,16,16
2523568,96,265.244684441,158,204,233,2,16,16
2523718,96,267.314658567,229,195,239,2,16,16
2523868,96,269.384632692,214,235,213,2,16,16
2524018,96,271.454606817,200,225,228,2,16,16
2524168,96,273.524580943,211,217,219,2,16,16
2524318,96,275.594555068,235,190,265,2,16,16
2524468,96,277.664529193,202,239,283,2,16,16
2524618,96,279.734503319,234,253,251,2,16,16
2524768,96,281.804477444,286,284,264,2,16,16
2524918,96,283.874451569,328,234,251,2,16,16
2525068,96,285.944425695,361,265,305,2,16,16
2525218,96,288.014399820,362,332,313,2,16,16
2525368,96,290.084373945,407,318,287,2,16,16
2525518,96,292.154348071,408,328,293,2,16,16
2525668,96,294.224322196,442,341,308,2,16,16
2525818,96,296.294296321,450,360,306,2,16,16
